"buss_service_rt","buss_service_rt",0.183136693971102
"location_rt","location_rt",0.250733621355328
"frontdesk_rt","frontdesk_rt",0.259867938248297
"value_rt","value_rt",0.292129338369648
"sleep_rt","sleep_rt",0.308827617312636
"rooms_rt","rooms_rt",0.369888808742057
"service_rt","service_rt",0.378493733041437
"clean_rt","clean_rt",0.394155704887136
