"location_rt","location_rt",0.643490642847016
"buss_service_rt","buss_service_rt",0.660898524561625
"sleep_rt","sleep_rt",0.755857985769283
"frontdesk_rt","frontdesk_rt",0.756936283145398
"service_rt","service_rt",0.789971549185469
"value_rt","value_rt",0.798577284220603
"rooms_rt","rooms_rt",0.8186291463628
"clean_rt","clean_rt",0.848161227258701
