"data.hotel.1.","service","buss_service","clean","frontdesk","value","rooms","location","sleep"
"1","239871",NA,NA,NA,NA,NA,NA,NA,NA
"1","202282",0.75,0.721687836487032,0.824957911384306,0.866025403784439,0.75,0.824957911384306,0.801783725737273,NA
"1","567739",0.8,NA,0.801783725737273,NA,0.8,0.801783725737273,NA,NA
"1","2514610",0.708087713170081,0.652259112397498,0.732136305124275,0.622086131832716,0.761596247376532,0.794808886258964,0.521972095168654,0.730455175724141
"1","270031",0.67899742373952,0.422360248447205,0.576286687093962,0.591006988173015,0.737597643870402,0.726874365871311,0.484468194339197,0.736516067757978
"1","235884",0.566241852559436,-0.5,0.689494195501515,0.471404520791032,0.781875621990313,0.730585181092273,0.218159722064831,0.881482554707053
"1","2515459",0.689370268699749,0.520372995470747,0.682092793296904,0.425163650317371,0.535161318299059,0.763570857031176,0.288242951399876,0.550359534805168
"1","558001",0,NA,0,-0.816496580927726,0.258198889747161,-0.333333333333333,-0.5,NA
"1","2514751",0.586479162325686,-0.333333333333333,0.61577881912948,0.349250349250524,0.83302892522452,0.690810479480371,0.320727969251276,0.426745906794098
"1","197458",0.593943161794125,0.424515123172462,0.622722280387977,0.550261921110741,0.692402447201981,0.670741296786154,0.362120927631174,0.3320707440004
"1","1139717",0.701845677328006,NA,0.648317177915124,NA,0.694438541788268,0.748541169565223,0.518149810553427,0.625316781268831
"1","529497",0.787878787878788,1,0.515151515151515,0.516397779494322,0.696969696969697,0.853310335187925,0.285896675956745,1
"1","2515037",0.480807941415358,0.408635390292096,0.591234545916086,0.420189330077285,0.494208008949458,0.556166507179382,0.395922060217935,0.471302015930338
"1","258755",0.653747153185266,0.512640903989494,0.547655355804044,0.638599524994257,0.62725754103827,0.689747737738392,0.467407728209246,0.210677112313309
"1","102537",0.625683331753706,0.559502884944188,0.798325259984186,0.644603625487861,0.74240388354224,0.74599399241906,0.272840600146569,0.664622057949131
"1","1726496",0.644658371220304,NA,0.738548945875996,NA,0.522232967867094,0.666666666666667,-0.117851130197758,0.696310623822791
"1","2514213",0.498415206214161,0.59211423767155,0.735577882232917,0.55337157109286,0.653518948182521,0.81246372033646,0.326949162940487,0.8238858408711
"1","661625",0.870821250835025,NA,0.526043613375827,NA,0.8231529708063,0.875040452139362,0.692400813256706,0.736842105263158
"1","217256",0.794996299293326,NA,0.696310623822791,1,0.821952943375643,0.870388279778489,0.592592592592593,1
"1","2514362",0.602946210538716,0.177860724975785,0.532098445260042,0.490001228606566,0.615655608498251,0.632902423039983,0.397902024435778,0.617854339417148
"1","77827",0.707328178990239,0.374139434503909,0.747485958727182,0.756517304497588,0.693807774139792,0.720799745763533,0.535530762633724,0.708708476244643
"1","223121",0.756418613820463,0.707106781186548,0.660283424608728,0.4902044221234,0.681758328616878,0.757334308186631,0.565645921015666,0.596760732425699
"1","114595",0.608749091274261,0.527093885580394,0.545517066039379,0.631894954179825,0.630795795263056,0.666479358539587,0.327357370776465,0.591758002745042
"1","285183",0.630744296300716,0.564548440221431,0.747346780770426,0.866025403784439,0.651407513645307,0.760710848932053,0.551215299964844,0.555086916898158
"1","582479",0.695833988544121,0.0242726073141875,0.509136551889645,0.364265527716057,0.545444348927478,0.584019216104861,0.186516150253187,0.53607506408948
"1","1101223",0.626257417870452,0.888888888888889,0.561416981335511,0.866025403784439,0.613442981560642,0.678208207771595,0.461473994626996,0.673853517460792
"1","2514509",0.727603218907922,0.583579573967694,0.75077335182801,0.614158531593306,0.742976974150035,0.811184868738422,0.463457990697857,0.776232265257124
"1","1978931",NA,NA,NA,NA,NA,NA,NA,NA
"1","2516193",0.514255352858933,-0.0189151196964384,0.482552195295953,0.626524853883222,0.547482517020248,0.665296998138242,0.223618511221428,0.495131858324133
"1","74657",0.766130877682874,0,0.91003151038658,1,0.852012867230258,1,0.737209780774486,1
"1","650411",0.701862406343596,NA,0.231455024943138,NA,0.80952380952381,0.53611096424751,0.41576092031015,0.471404520791032
"1","308771",0.68572530507639,0.622748224873799,0.646072484984531,0.494237048752286,0.81032892632974,0.672798902693752,0.547543682270243,NA
"1","2516222",0.670909730612957,NA,0.685359502576874,0.4,0.829949672487115,0.842733915406409,0.475522712146913,0.828800937960617
"1","238737",0.783042119544695,NA,0.688005838391353,0.5,0.835831239776391,0.93091524574098,NA,NA
"1","190569",0.6493795946272,0.370944080669023,0.591110909923311,0.624151110179075,0.620411426935078,0.690429445624174,0.293060763714273,0.516940260487314
"1","1456256",0.758568656814972,NA,0.636337860277982,NA,0.806755297239953,0.735005887997513,0.412712390366255,0.679587956657789
"1","2515950",0.521917551651528,0.464251820960998,0.618328959565472,0.719369378960844,0.627104929963863,0.720662614004162,0.49859215465799,0.644908952443466
"1","597113",NA,NA,NA,NA,NA,NA,NA,NA
"1","238499",0.629253204965693,NA,0.563133337100948,0.545454545454545,0.760152045615205,0.56136089142384,0,NA
"1","2178797",0.707211433040767,NA,0.572969224657694,NA,0.654442355051459,0.642372863656306,0.373448632729203,0.550130347997619
"1","80360",0.668929992513831,1,0.874821796658727,0.235702260395516,0.810635702905816,0.786659589589595,0.758409621751102,0.871866527149597
"1","114031",0.667452732321507,0.425858591711105,0.568701768050219,0.564074222024433,0.721669488340208,0.673843730579627,0.489636159911611,NA
"1","156560",0.776293034921978,-1,0.792228194584794,0.547722557505166,0.76081213893215,0.8458385813323,0.549218468954684,0.847579379526013
"1","2516144",0.677263409339627,0.333333333333333,0.842137663660519,0.25,0.748841796014351,0.901041666666667,0.618204554130993,0.977525219907679
"1","601442",0.769679826245535,NA,0.625447119018411,-0.333333333333333,0.780884696744472,0.684308194883638,0.31968390982,0.589696115063381
"1","1218720",0.764668287255964,NA,0.579203614155924,NA,0.682248635329463,0.690871508259672,0.452914829528225,0.606698708374335
"1","275444",0.806348458783377,NA,0.771242334023955,NA,0.706116478411761,0.767947647788304,0.357624280490968,0.686304956089946
"1","1083452",0,0.816496580927726,0,-0.333333333333333,NA,0.258198889747161,-0.333333333333333,NA
"1","259313",0.692327562599279,-0.0328266082149306,0.691478791177738,0.621160229422449,0.734533186652426,0.697836191196662,0.528431767104232,0.632089345503647
"1","2514534",0.601953757132976,0.63355259362494,0.717808806694127,0.55329107984582,0.747949157384153,0.755136975159495,0.515816914643967,0.729969392303803
"1","225246",0.706808042414138,NA,0.855253773551045,NA,0.703515200824247,0.888228128355427,0.539456859052148,0.800995308049855
"1","1427226",0.687476330725542,NA,0.543553438502227,NA,0.654446896089707,0.560771712564999,0.550699958312568,0.559452054896088
"1","600681",1,1,NA,0.755928946018454,1,1,0.612372435695794,NA
"1","105265",0.78742598543589,NA,0.743160535617538,NA,0.722222222222222,0.764705882352941,0.823529411764706,0.379049021789452
"1","93242",0.590909090909091,-0.258198889747161,0.60977077145285,0.602414496676874,0.669438681395203,0.644603625487861,-0.0447213595499958,NA
"1","2516141",0.667088714893152,0.514302850859451,0.742914493777485,0.711353113830523,0.693569808169327,0.73518989503411,0.493235737278057,0.658216379680399
"1","570517",NA,NA,NA,NA,NA,NA,NA,NA
"1","775810",0.619103484619845,0.40644850966247,0.345650564910142,0.711555591959481,0.610959809971918,0.437713779636506,0.466926142175549,NA
"1","1114492",NA,NA,NA,NA,NA,NA,NA,NA
"1","268433",0.770541335468872,0.909090909090909,0.795367580643034,0.749268649265355,0.8553372034477,0.877620615336082,0.652928625099011,0.69471251797091
"1","2515478",0.710402892587621,0.522232967867094,0.683920975192906,0.704228301050164,0.656087140742905,0.750074950532655,0.502129913628188,0.624632819567841
"1","150496",0.680173059693459,0.627765275300484,0.615055472134985,0.649032926788337,0.697132635195041,0.731402176351309,0.437202071052671,0.630676911016736
"1","617023",0.727460628768505,-0.136082763487954,0.718751538144375,-0.272165526975909,0.835305841627247,0.76771593385968,0.585844933164302,1
"1","498902",0.715358089308814,0.45014069095232,0.71720923258688,0.688534870256059,0.762544799029714,0.782174074432933,0.569237667489982,0.571856043577843
"1","229678",0.725582337154537,NA,0.534906865048669,NA,0.452701858254025,0.711512473537885,0.736167373605204,0.606266451147504
"1","2514697",0.580707648571801,0.50185779001722,0.572334036424469,0.48458864892871,0.624124597345787,0.709114389630179,0.466220884187982,0.541596598541734
"1","309436",NA,NA,NA,NA,NA,NA,NA,NA
"1","289151",0.721987238574479,0.755928946018454,0.783068844075668,0.755928946018454,0.697886878878923,0.795171617849589,0.520123812801035,0.80465085727548
"1","656462",0.822226451793038,0.816496580927726,0.900091850793728,0.894427190999916,0.835930225989589,0.852943859531932,0.733358797622569,0.896551724137931
"1","634733",NA,NA,NA,NA,NA,NA,NA,NA
"1","260779",0.690568400210664,NA,0.819292353431717,NA,0.768076099348589,0.822640173385693,0.555320460864388,0.693966898551493
"1","1223686",-0.5,1,NA,NA,-0.5,-0.5,0.816496580927726,NA
"1","498185",0.607861184436142,0.585575375463912,0.513507687656039,0.550256219462872,0.676919985885265,0.642068819278158,0.342625671463075,NA
"1","2514856",0.43442340230511,-0.248069469178417,0.555214888808579,0.541666666666667,0.351041200403627,0.58424918654407,0.118638387649735,0.66848477673238
"1","112041",0.561053775371066,0.528467411531687,0.681378259010324,0.4239114085404,0.722137764660023,0.691409571384945,0.405764126718448,0.505650543475059
"1","662635",NA,NA,NA,NA,NA,NA,NA,NA
"1","217240",0.818843146808671,NA,0.648386053266668,NA,0.733263879651201,0.81564076808021,0.737953741793381,0.864332521122922
"1","646544",NA,NA,NA,NA,NA,NA,NA,NA
"1","2515372",NA,NA,NA,NA,NA,NA,NA,NA
"1","549344",0.738027227260608,0.591579386272592,0.721245699906675,0.657069651935449,0.770968484701595,0.702484276999846,0.449207045796896,0.675316950083384
"1","183257",0.626417316304818,0.522092563786624,0.760389419099402,0.624179789672868,0.90571525598656,0.804990108907924,0.497663136299813,1
"1","271801",0.645455951354833,0.866025403784439,0.728257212800822,0.502211856459476,0.703054682680754,0.799883653286795,0.483323603238981,0.726818954763402
"1","200985",0.583957162473784,NA,0.572502574076671,0.816496580927726,0.816496580927726,0.625195404100444,0.333333333333333,NA
"1","239680",0.469363975595022,0.354483434129661,0.4094919595834,0.415901642542456,0.528262141986807,0.54554817226204,0.382770929513898,0.470409455090144
"1","232775",0.546350350764823,-0.816496580927726,0.468788450450696,0.267261241912424,0.499334459337423,0.624509508780419,0.0838787653673426,0.646393126567783
"1","2309275",1,NA,1,NA,1,0.654653670707977,0.366679398811284,NA
"1","119780",0.774878304606077,NA,0.762585571211934,0.585239048452013,0.840746507197465,0.756141988628351,0.715768438760802,0.816326530612245
"1","304791",0.707106781186547,NA,1,1,1,0.612372435695794,0.755928946018454,NA
"1","609868",NA,NA,NA,NA,NA,NA,NA,NA
"1","233388",0.869048189253481,NA,0.701169591458887,NA,0.693375245281536,0.869048189253481,-0.18490006540841,0.701169591458887
"1","603403",0.550707032623955,0.387321761670843,0.558216321008166,0.556599288253063,0.65614569282333,0.529237666481803,0.228537116652205,NA
"1","313190",0.51359688963251,NA,0.629123356160607,NA,0.763151418681031,0.863137416174848,0.160188925811452,0.60279628678631
"1","188432",0.75490365146718,0.378932373372537,0.709420866812179,0.666774909347469,0.790061180474143,0.75852506931498,0.411341537154267,0.82074259481693
"1","2515856",0.634153886468281,NA,0.715217205401979,NA,0.675215532604837,0.831479419283098,0.477808800230642,0.571437901103118
"1","579301",0.688060641557962,0.1,0.590351464371139,0.492067831305123,0.840238906772678,0.71516290329521,0.510471877239757,0.746775212621193
"1","664875",0.319504825211347,NA,0.547722557505166,0,0.730296743340221,0.6,1,NA
"1","2514906",0.580809478633876,0.217121403959089,0.417922716234153,0.373765958355526,0.522683550187527,0.517451889999594,0.352115376833442,0.544998806381398
"1","590144",0.666525104105869,0.320107251722979,0.601876599073479,0.5552885013063,0.626142447748057,0.601614719173154,0.259711988638671,NA
"1","638338",NA,NA,NA,NA,NA,NA,NA,NA
"1","611392",0.849207775608447,NA,0.582025246474648,NA,0.667770383634831,0.852573586519139,0.757240185418536,0.564782494724905
"1","231630",0.738350384521184,NA,0.571500571500857,1,0.513264902574737,0.661476904824508,0.336595628071929,0.692820323027551
"1","228490",0.69130686236276,0.265747001726367,0.591226795715926,0.60324934681779,0.738681908259972,0.726528160501556,0.461674636552222,0.624775788822592
"1","1799493",1,NA,NA,NA,NA,1,0.5,0.816496580927726
"1","86959",0.63582354477876,0.482121905788576,0.579088872053005,0.487954390380783,0.714587658144389,0.662523151209085,0.447050405249713,NA
"1","88245",0.569236049515134,0.484539182570431,0.585268905200044,0.535122550647401,0.58634679136467,0.560485549145693,0.426351275153563,0.540316656809199
"1","277882",0.71035181377908,0.274227159047674,0.658370060231715,0.58944091611835,0.659442927268657,0.781149995003966,0.59644821826323,0.581384528675082
"1","257287",0.550037991172167,0.425296477672426,0.719926939905846,0.494375330905622,0.762498738499466,0.71599452967368,0.419371068414663,NA
"1","230876",0.752146023269061,0.709368212920921,0.710141583888262,0.572505281668935,0.801561546765035,0.801529243811516,0.47552817946954,0.694904575357105
"1","229872",0.699148793110306,0.876714007519209,0.631631880714396,0.704185388565586,0.782971752089866,0.722188140073282,0.562400557583895,0.528301886792453
"1","96721",0.664364136245169,0.0517087689995019,0.64692523792114,0.662445082962075,0.733423671632851,0.729910090953265,0.303249636412046,0.725247771612769
"1","305371",0.635483222146006,0.556163322929514,0.679273930388163,0.57185191853438,0.589144311642223,0.750354791387548,0.57323101897729,NA
"1","98678",NA,NA,NA,NA,NA,NA,NA,NA
"1","2515442",0.567764756403833,0.418400570784062,0.604139271839519,0.554031765905545,0.576176114153636,0.630775527548531,0.470515781830146,0.587337480102731
"1","632421",-0.0669931230901685,0.267691641218176,0.335035392686357,0.431627450475385,0.573235059728907,0.384286755785189,0.20722329072007,NA
"1","678337",1,NA,1,NA,NA,1,NA,1
"1","2053654",0.46551724137931,NA,0.46551724137931,NA,0.445281778280861,0.317744454651121,-0.0577350269189626,0.559342119799014
"1","662528",0.534851778060083,0.774596669241483,0.275202737250414,0.501745206004254,0.544096001513254,0.488479262672811,0.446097639027114,0.410843276748583
"1","224810",0.534522483824849,NA,0.353553390593274,NA,0.516397779494322,0.327326835353989,0,-0.246182981958665
"1","2515165",0.659580342321996,0.550068716703525,0.659080501520249,0.500915136707219,0.737269664906353,0.764183586149419,0.525945247249711,0.699728984102805
"1","654030",0.684136028142166,0.457819838032629,0.56079565924446,0.623311150904683,0.6744829450392,0.660758648563594,0.435305953018724,0.488744770771275
"1","294797",0.610269537680592,1,0.430655852555478,0.816496580927726,0.673484727869853,0.684794698008706,0.433179856000701,0.76098055604438
"1","469493",0.774596669241483,NA,0.774596669241483,1,NA,1,1,NA
"1","274223",0.765916853094696,NA,0.744254548479502,NA,0.655725801923531,0.766769199314848,0.559570862153904,0.673150730024252
"1","1024331",0.686622910684761,NA,0.72136927391514,NA,0.535594746655403,0.980950636343846,0.585194694258825,0.645179167081105
"1","2481661",0.301511344577764,NA,0.80403025220737,NA,0.80403025220737,0.545454545454545,0.78334945180064,1
"1","658576",1,0,0.577350269189626,0.466252404120157,0.358568582800318,0.808290376865476,0.6,NA
"1","257798",0.684751642579295,1,0.674711930307476,0.606339062590832,0.628824976713629,0.77197764335661,0.415247434552515,0.671415285263663
"1","529990",-1,NA,-1,NA,1,-1,NA,NA
"1","236349",0.74725010887897,0.602570139231254,0.823927206018903,0.459217387076511,0.811828591239084,0.84258202784281,0.33032610630085,0.86779183421011
"1","76790",0.0851063829787234,0.223606797749979,0.272888411454908,0.166666666666667,0.796569515139916,0.366524518382491,0.723339349297054,0.832050294337844
"1","2515075",0.541768482031133,-0.282528965608807,0.594223883088883,0.167812637740801,0.488436141006884,0.591081779372257,0.555807590524594,0.374438752751426
"1","246383",0.542399654412202,0.435194139889245,0.564076074817766,0.484182026135042,0.728093124480796,0.841376556059899,0.270838131386948,0.623376623376623
"1","2515277",0.660005156310426,0.416025147168922,0.497360361771849,0.553040903856227,0.594816789762925,0.626579873564555,0.202517330119656,0.68928392005531
"1","203097",0.829808212315852,NA,0.922887008310079,0.866025403784439,0.80706941365524,0.830205098953935,0.720576692122892,0.925820099772552
"1","228379",1,1,1,1,1,1,1,NA
"1","268157",0.653334176430294,0.348559161639242,0.592995511494633,0.496650398301792,0.701831163884065,0.683485558241257,0.468112668963919,0.64982752037844
"1","231520",0.724166396923339,0.662826334985446,0.719389087149116,0.50603233726276,0.698629235888253,0.678630624838523,0.430489350845631,0.65023241948503
"1","228939",0.652510816932135,0.415739709641549,0.634629990556066,0.613357565221981,0.745284334217077,0.710726502257776,0.373750798776517,0.656416973196274
"1","306143",0.61958822487857,0.692339698395979,0.649036511699176,0.646996639220631,0.703310974143886,0.754913518161741,0.35378339572766,0.661250482793163
"1","623542",0.894427190999916,NA,0.816496580927726,1,0.816496580927726,0.894427190999916,0.5,NA
"1","118793",NA,NA,NA,NA,NA,NA,NA,NA
"1","263460",0.845004929155912,0.801110340575989,0.868942985714702,0.632724604809956,0.760992627526741,0.885681569566774,0.512911816906197,0.792951587378188
"1","2514401",0.585819602785943,NA,0.610746244876452,NA,0.589276201162491,0.722284180370937,0.330064287182171,0.62887449921856
"1","664663",0.513689621093251,0.506792764130543,0.594594309864912,0.512060085241876,0.576375350445194,0.693799744868339,0.357672055432158,0.643045690949626
"1","72598",0.797024851030992,-1,0.838541704041386,0.5,0.81067933343492,0.760440072644992,0.680501675670965,0.773844834568045
"1","549444",1,NA,0.942809041582063,0.408248290463863,1,0.746202507244636,0.707106781186547,NA
"1","256734",0.618243303532102,0.413820440884533,0.5718845961438,0.48260837038,0.5800536593266,0.642586376962719,0.52809279788028,0.534518821825955
"1","310353",0.912870929175277,1,0.707106781186548,1,0.912870929175277,0.912870929175277,0.816496580927726,NA
"1","183268",0.709941933575278,0.836242010007091,0.83546713447411,0.491909858248415,0.79896933641325,0.662650602409639,0.464603159627701,0.919254719740988
"1","277226",0.414661329552954,0.08304547985374,0.511347901075684,0.308836574592873,0.704850704851057,0.457812718709323,0.440931374958809,NA
"1","814852",0.595160148296352,1,0.534262376551238,0.424437343813583,0.649067554211712,0.737087646526606,0.306936972167113,0.487972877485719
"1","183907",NA,NA,NA,NA,NA,NA,NA,NA
"1","155573",0.665522510987443,0.150970271219279,0.598251715447892,0.705638280950331,0.716239157584587,0.745642914326499,0.396670750680087,0.563389357584275
"1","677173",0.67700320038633,0.367840391897362,0.409090909090909,1,0.409090909090909,0.778498944161523,0.656789577429185,NA
"1","2514449",0.664606809029242,0.316733193628244,0.609118719230338,0.468881922706025,0.637658888353249,0.632053139158221,0.381452823416437,0.63810958355643
"1","662124",0.535163757957762,0.237263844632526,0.548245982389919,0.439231030929481,0.638373013468729,0.471656217184937,0.458109906744959,NA
"1","649693",NA,NA,NA,NA,NA,NA,NA,NA
"1","81256",0.781983251333311,0.438763454476278,0.617476892218822,0.757033298610225,0.644116413687582,0.658880662191708,0.566360837331043,NA
"1","78584",0.631990473367145,0.500193012939056,0.567563073259565,0.406779661016949,0.743209281935044,0.730404482415807,0.60831031936159,0.55448991523802
"1","608409",0.637449993893315,NA,0.477838685881709,NA,0.444376439785727,0.871420401900598,0.325037387092732,0.925820099772551
"1","122703",0.633352644428102,0.274723824824452,0.476524847290525,0.340170127606343,0.461850487955435,0.633241804574526,0.317182588604137,0.599345912604835
"1","90762",0.664093901578913,0.816496580927726,0.564191669510036,0.74535599249993,0.651478948769594,0.698562462815912,0.519383256773603,0.642582740240747
"1","315123",0.757033298610225,NA,0.944444444444444,NA,0.857492925712544,0.594811877479463,0.486664263392288,0.707106781186548
"1","81035",0.37064331390626,0.579611149381287,0.528365636417685,0.647570420360286,0.66533115074774,0.654227882557441,0.521666911975099,NA
"1","228926",0.685476241478297,0.744822626643493,0.652270466529387,0.622887410188196,0.758631430558033,0.745534883704455,0.50550322935532,NA
"1","197644",0.367806178960312,NA,0.341881729378914,NA,-0.0435194139889245,0.480065120516169,0.680908484039055,0.545454545454545
"1","2515713",0.740746273225021,0.572970560676264,0.698343327825074,0.615687441867762,0.756084289471867,0.786227515203773,0.633703524028689,0.740641811002333
"1","93774",0.719747186108865,NA,0.727547622978535,NA,0.781044529677226,0.750552909686005,0.371131780074986,0.707898322291841
"1","1932096",0.563138822082652,NA,0.570533109491485,NA,0.699766297295061,0.670779982043616,0.480189976867555,0.621145203466756
"1","1795440",0.691564074808125,NA,0.569444545323944,NA,0.605691323337776,0.727272727272727,0.327836293771783,0.523456887640932
"1","1090295",NA,NA,NA,NA,NA,NA,NA,NA
"1","2515060",0.508326571395629,0.556414884074657,0.418696355650331,0.626551500525444,0.625961413871426,0.583867259562889,0.439936650356881,0.405065281530602
"1","263954",0.755928946018454,NA,1,NA,1,1,NA,NA
"1","308378",0.534978233141661,0.393449799117227,0.649308225217816,0.626529911288088,0.699032012990016,0.806250791820532,0.163731512333809,0.59653323783573
"1","254239",0.432933821719984,0.250872603002127,0.462109327202443,0.370624658330551,0.403847747218069,0.60696934498856,0.35753809353191,0.463389379019233
"1","608077",0.666666666666667,NA,0.5,-0.166666666666667,0.408248290463863,0.106600358177805,-0.612372435695794,NA
"1","2515607",0.599767908839847,0.559161131517373,0.599594412369023,0.589491340696176,0.540329152866643,0.703191869170518,0.493435298768167,0.491993536948726
"1","232323",0.715037556121733,0.133630620956212,0.574961594880944,0.9198662110078,0.759653723011985,0.740219448104677,0.604524518435929,0.521958440713671
"1","229144",0.678068507895153,0.0388260272331476,0.605097839432964,0.544822507531942,0.748149547000704,0.688095709730882,0.420506912107039,0.630288265228988
"1","629605",1,NA,0.912870929175277,0.8,0.8,0.8,0.8,NA
"1","557441",0.802638619618093,0.261116483933547,0.794564981069549,0.776047121602868,0.875542860283448,0.834618766947356,0.649802089690253,0.773402083240864
"1","1083206",0.613820360742695,-0.353553390593274,0.443515521815503,0.173421993904824,0.58387399356327,0.607250319608702,0.502566401048567,0.564793982251913
"1","88158",0.755928946018455,NA,0.714285714285714,NA,0.755928946018455,0.714285714285714,0.4,0.700649049745371
"1","618243",NA,NA,NA,NA,NA,NA,NA,NA
"1","151808",0.789595259710507,1,0.803528557425677,0.703679195413668,0.750006298789373,0.80165107817296,0.597762577664061,0.844653026501335
"1","1835836",0.25021729686849,NA,0.505721737424174,NA,0.939336436627724,0.18190171877725,0.628828145522532,-0.250872603002127
"1","1136705",0.664470451484202,NA,0.516127932425167,1,0.52659625134104,0.717409831723572,0.194689507178535,0.65270452283852
"1","283425",0.731314623641199,NA,0.7064882837753,NA,0.859246484528301,0.755076383018662,0.677598197709871,0.707317198325913
"1","596575",0.81342566600891,NA,0.80543653010161,0.904534033733291,0.854661604696932,0.815023037537238,0.383270945520105,0.724954339904625
"1","2514196",0.739071398188669,1,0.612763353345372,1,0.613864159682012,0.475190963311491,0.42741935483871,0.132314031006241
"1","91853",0.867721831274625,NA,0.781631749350903,-1,0.825,0.825500825501238,0.615587011251092,0.707106781186547
"1","282185",0.519448137778116,0.416075129451469,0.521193006852542,0.492862067164364,0.538907644754013,0.566156071481605,0.27589752086752,0.39125393733813
"1","280557",0.654221722814825,0.653023148448339,0.690704938198805,0.63335392740455,0.775890587341701,0.785703753001661,0.330746779996276,0.858060892436028
"1","223018",0.614678631849824,NA,0.371695970837514,NA,0.24662126427459,0.678208476755123,0.433393531060002,0.272888411454908
"1","1426422",0.713561181505124,NA,0.583116287306758,NA,0.620969280374352,0.67826610197144,0.458072851942306,0.661500983610534
"1","120432",0.855329716481671,NA,0.734888954918888,NA,0.666880827451812,0.720271395285678,0.586994751756194,0.710696524766852
"1","661732",NA,NA,NA,NA,NA,NA,NA,NA
"1","226834",0.587961118435955,0.414340193852576,0.580549651514502,0.513553029145875,0.606118579795764,0.637036768777152,0.358014109214904,NA
"1","290163",0.593623989259813,0.577350269189626,0.429301444861899,0.605227532668802,0.502413308175849,0.633275195056909,0.497508432927357,0.511785397750427
"1","234883",NA,NA,NA,NA,NA,NA,NA,NA
"1","1170467",1,NA,0.8,NA,0.912870929175277,NA,NA,0.8
"1","89492",0.752194383090937,0.660377358490566,0.808280235139755,0.671598665097098,0.75173051925837,0.862694429414083,0.548413368426605,0.793887062968515
"1","231108",0.860706876079547,NA,0.650649635161038,1,0.874385649785188,0.841375337119206,0.308606699924184,0.755928946018454
"1","2515922",0.563549438153199,NA,0.490430687651982,NA,0.526047455451519,0.607274744966902,0.368663299134699,0.241389863045548
"1","232862",0.816300087888994,NA,0.781399282936811,0.58925565098879,0.766203766169166,0.810036692826778,0.602857326701194,0.630726619799786
"1","609601",NA,NA,NA,NA,NA,NA,NA,NA
"1","203122",0.717215461173332,0.523809523809524,0.548889991337261,0.774531200224822,0.757522096169573,0.725689551827392,0.464413357183365,0.689709083922854
"1","574534",0.693499817338806,1,0.77077299118492,1,0.74029248918559,0.769921880079246,0.244123280965434,0.520945885274675
"1","236350",0.495134552819677,0.273688386333564,0.395719809915528,0.501482230951872,0.513945780629679,0.58016039568321,0.214805540972802,NA
"1","597288",0.563776331882426,0.338644949914,0.37878144127919,0.54693366499531,0.430549501372799,0.609654249363754,0.394284587181428,0.554984929880703
"1","2514419",0.742867817832249,NA,0.652420221406301,NA,0.739559209169029,0.758456134585607,0.401968940056695,0.66429980768267
"1","1068246",0.782395133757871,0.636789550006029,0.702904270168352,0.744659864983654,0.872011562253812,0.821807102296136,0.735337499328828,NA
"1","125397",0.71631137065588,0.535798664786099,0.619211899806534,0.51875287441674,0.705319334946114,0.749685828446727,0.484083673819436,0.563903201309616
"1","197531",0.720647990756132,0.537086155529575,0.542065325142826,0.70607783407285,0.647125497941277,0.648134469185615,0.189427210670696,0.681824810535358
"1","2514246",0.79377862138901,0.606597229638394,0.711786680931954,0.729387035623602,0.884504368370886,0.831130483341221,0.415241620569675,0.814024297558803
"1","115623",0.723260022578127,0.498104252654302,0.633787236406179,0.662104973742064,0.66870105452545,0.741724518674685,0.457417292984862,NA
"1","233394",0.426328715495598,-0.0860309002014607,0.584779768897622,0.70980053106005,0.402852267264233,0.537204713728777,0.400069589481273,0.544046521972078
"1","296845",0.662409665952369,1,0.779175605692278,1,0.813559322033898,0.624421604487782,-1,NA
"1","1537184",0.313358012989602,NA,0.479463301485384,NA,0.477651501645495,0.870373562647785,NA,0.505882352941176
"1","2515303",0.669666788968531,NA,0.519765609445348,NA,0.820348151830959,0.842146380575129,0.58037972785694,0.345994641138182
"1","304493",0.7591278585657,0.506042796248368,0.63990273256763,0.685469087416359,0.773650656327367,0.634587155476126,0.495254931118356,0.525530277594189
"1","239046",0.5,NA,-0.774596669241483,NA,1,0.670820393249937,-0.816496580927726,NA
"1","199436",0,-0.577350269189626,0.268372520060847,0.612372435695794,0.536656314599949,0.230632802007221,0.619047619047619,0.707106781186547
"1","120417",1,NA,0.925820099772552,NA,1,0.925820099772552,0,NA
"1","205831",0.480465493886375,0.537545555167743,0.589408058547822,0.484765026979746,0.67693963675589,0.581717622352194,0.381688158391685,0.664579565104962
"1","2514302",0.566205117686265,-0.577350269189626,0.767131285161735,0.632455532033676,0.848222084423511,0.744927161754022,0.220024754177346,0.689968360164558
"1","249830",NA,NA,NA,NA,NA,NA,NA,NA
"1","488647",0.659321492182431,NA,0.750193773417521,NA,0.727047705317655,0.862443070315719,0.582323231565392,0.677738993669886
"1","307577",0.572066516764022,0.272139555743732,0.60439230015143,0.554154322166279,0.656183808220252,0.621587207913603,0.517430579337778,NA
"1","296785",0.593404071577592,0.444579987126597,0.523872679045093,0.524429242172965,0.691345480321505,0.711730175700094,0.317012557295023,0.515939370367582
"1","88123",0.489722695677448,0.539359889970594,0.893918162180996,0.374502943136569,0.834443071427905,0.881083550587987,0.373267291858056,1
"1","312318",0.952380952380952,1,0.773526783828593,1,0.714285714285714,0.928571428571428,0.78334945180064,0.912870929175277
"1","232636",NA,NA,NA,NA,NA,NA,NA,NA
"1","487135",NA,NA,NA,NA,NA,NA,NA,NA
